#left right log_10_prob interval_0 interval_1 …
#CMD: sir_exec rewl -n 3200 --step-size-min 256 --intervals 24 --recovery-rate 0.14 --sweep-size 1111 --transmission 0.1 --f-thresh 0.0000008 --walker-per-interval 1 --duration-factor 50 --overlap 1 --e-mode i -j 24 --model-seed 4856829 --min 10 --right 1650 --sweep-vec-left 1480 1261 1262 1320 1320 1200 --sweep-vec-right 1360 1360 1290 --days 4 --hours 22
#Total unfinished fraction: 0 Total count: 4268451050 Total count unfinished 0
#Worst interval: left: 1517, right 1649, frac 0, count 176558524, unfinished 0
26 27 -2.385345956026619 -2.385345956026619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
27 28 -2.4164710180544837 -2.4164710180544837 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
28 29 -2.4370008545050714 -2.4370008545050714 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
29 30 -2.46138081238848 -2.46138081238848 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
30 31 -2.4909038562184618 -2.4909038562184618 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
31 32 -2.519499090287427 -2.519499090287427 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
32 33 -2.5432420624260947 -2.5432420624260947 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
33 34 -2.564883589633817 -2.564883589633817 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
34 35 -2.5711084981477685 -2.5711084981477685 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
35 36 -2.606515527893077 -2.606515527893077 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
36 37 -2.634473280425328 -2.634473280425328 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
37 38 -2.6680279019756634 -2.6680279019756634 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
